Setor de emissão,Categoria emissora,Sub-categoria emissora,Produto ou sistema,Detalhamento,Recorte,Atividade geral,Bioma,Emissão/Remoção/Bunker,Gás,Cidade,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023
Agropecuária,Queima de resíduos agrícolas,Prática de queima dos resíduos agrícolas,Algodão,Vegetal,Diretas,Agricultura,Cerrado,Emissão,N2O (t),Brasília (DF),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Agropecuária,Queima de resíduos agrícolas,Prática de queima dos resíduos agrícolas,Algodão,Vegetal,Diretas,Agricultura,Cerrado,Emissão,NOx (t),Brasília (DF),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Agropecuária,Queima de resíduos agrícolas,Prática de queima dos resíduos agrícolas,Cana-de-açúcar,Vegetal,Diretas,Agricultura,Cerrado,Emissão,CH4 (t),Brasília (DF),0.4430167631999995,0.43687538399999987,0.43087358159999983,0.4248717792000015,0.41873039999999995,0.5694733439999986,0.5764521839999994,0.4617200544000001,0.619720992,0.58622256,0.7185413663999999,0.5987844720000001,0.703467072,0.75371472,0.75371472,0.75371472,0.75371472,0.7118416799999999,0.7788385439999999,0.75371472,0.0,0.10147233360000006,0.22332287999999997,0.28096809840000025,0.44706449040000035,2.633255908799999,0.9277669895999998,4.473157286399999,1.2905270927999994,1.7092574928000013,1.5079877471999987,1.8992215175999987,2.056384994400002,2.170419239999998,2.9919682848000004,3.5784699984000015,4.153247260800002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Agropecuária,Queima de resíduos agrícolas,Prática de queima dos resíduos agrícolas,Cana-de-açúcar,Vegetal,Diretas,Agricultura,Cerrado,Emissão,CO (t),Brasília (DF),19.19881756319998,18.932671383999992,18.672573981599992,18.412476579200064,18.146330399999997,24.67900934399994,24.98144818399998,20.009353654400005,26.856568992,25.40486256,31.139102966399992,25.949252472,30.485835072,32.66339471999999,32.66339471999999,32.66339471999999,32.66339471999999,30.84876168,33.752174544,32.66339471999999,0.0,4.397460733600003,9.678042880000001,12.17618769840001,19.374232090400014,114.11622310879996,40.206219389599994,193.85119888639997,55.92699029279998,74.07332069280007,65.35098454719994,82.30570591759995,89.11662859440007,94.05847923999991,129.66157948479997,155.07853959840008,179.9874024608001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Agropecuária,Queima de resíduos agrícolas,Prática de queima dos resíduos agrícolas,Cana-de-açúcar,Vegetal,Diretas,Agricultura,Cerrado,Emissão,N2O (t),Brasília (DF),0.033238127999999964,0.032777359999999985,0.032327063999999996,0.03187676800000011,0.031416,0.0427257599999999,0.04324935999999996,0.034641376,0.046495680000000005,0.04398239999999999,0.05390985599999999,0.04492488,0.05277887999999999,0.056548799999999996,0.056548799999999996,0.056548799999999996,0.056548799999999996,0.0534072,0.05843376,0.056548799999999996,0.0,0.007613144000000006,0.016755199999999998,0.02108013600000002,0.03354181600000002,0.19756475199999993,0.069607384,0.335606656,0.09682411199999996,0.12824011200000013,0.1131394879999999,0.1424925039999999,0.15428397600000016,0.16283959999999983,0.22447779199999998,0.2684811360000002,0.31160483200000016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Agropecuária,Queima de resíduos agrícolas,Prática de queima dos resíduos agrícolas,Cana-de-açúcar,Vegetal,Diretas,Agricultura,Cerrado,Emissão,NOx (t),Brasília (DF),0.7122455999999993,0.7023719999999998,0.6927227999999997,0.6830736000000025,0.6732,0.9155519999999978,0.9267719999999993,0.7423152000000002,0.996336,0.94248,1.1552111999999997,0.962676,1.1309760000000002,1.21176,1.21176,1.21176,1.21176,1.1444400000000001,1.2521520000000002,1.21176,0.0,0.1631388000000001,0.35903999999999997,0.45171720000000043,0.7187532000000005,4.2335303999999985,1.4915867999999997,7.1915712,2.074802399999999,2.7480024000000025,2.4244175999999977,3.0534107999999978,3.306085200000003,3.4894199999999964,4.810238399999999,5.753167200000003,6.677246400000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Agropecuária,Solos manejados,Aplicação de resíduos orgânicos,Aves,Animal,Diretas,Pecuária,Cerrado,Emissão,N2O (t),Brasília (DF),0.255707452495,0.23167538206214283,0.20764586918428574,0.18361635630642853,1.7815690671428572,1.3042621165592856,1.291199674262143,1.4412640257557143,3.054628862999999,4.501741455514287,9.407408613428569,6.299283784317857,6.1207338624457135,6.48522978644357,8.352707358332857,7.478453714285713,8.832999999999997,7.778316857142857,8.07818,8.674350142857143,11.834520897885715,11.017936535987857,11.454309147717858,13.02709615287143,14.276574201842857,17.043465660194283,18.580858664570712,18.881664217404996,19.097081771239996,18.471676295757145,17.77935855328285,18.388898365663568,20.15424020920357,25.475847895072143,27.49098546151571,42.75053125027143,30.856526698045712,34.59247043634643,32.45487676482857,21.288963699142855,19.550801785263573,23.228521991313567,23.85981431428571,28.015570055188572,29.270614026390003,29.96368541132214,42.153768115430715,29.35199361171,22.89475506827143,20.12254654599357,25.753565683104284,26.686516267478567,23.20491027589428,25.39665801446714
Agropecuária,Solos manejados,Aplicação de resíduos orgânicos,Aves,Animal,Indiretas (deposição atmosférica),Pecuária,Cerrado,Emissão,N2O (t),Brasília (DF),0.051141490499,0.04633507641242857,0.04152917383685715,0.03672327126128571,0.35631381342857144,0.2608524233118572,0.2582399348524285,0.2882528051511429,0.6109257725999999,0.9003482911028571,1.8814817226857141,1.2598567568635715,1.2241467724891426,1.297045957288714,1.6705414716665714,1.4956907428571427,1.7666,1.5556633714285715,1.6156359999999996,1.7348700285714285,2.366904179577143,2.2035873071975716,2.2908618295435708,2.6054192305742854,2.8553148403685715,3.408693132038857,3.7161717329141424,3.7763328434809997,3.8194163542479997,3.6943352591514285,3.555871710656571,3.6777796731327146,4.030848041840714,5.095169579014429,5.498197092303142,8.550106250054286,6.171305339609142,6.918494087269284,6.490975352965715,4.257792739828572,3.910160357052714,4.645704398262715,4.771962862857142,5.603114011037715,5.854122805277998,5.992737082264427,8.430753623086144,5.870398722342,4.578951013654285,4.024509309198714,5.150713136620858,5.3373032534957146,4.640982055178857,5.079331602893428
Agropecuária,Solos manejados,Aplicação de resíduos orgânicos,Aves,Animal,Indiretas (lixiviação/escorrimento superficial),Pecuária,Cerrado,Emissão,N2O (t),Brasília (DF),0.057534176811375,0.05212696096398213,0.046720320566464274,0.04131368016894643,0.40085304010714284,0.2934589762258392,0.2905199267089821,0.3242844057950357,0.6872914941749998,1.0128918274907142,2.1166669380214285,1.4173388514715177,1.3771651190502854,1.4591767019498034,1.8793591556248925,1.6826520857142853,1.9874249999999998,1.7501212928571426,1.8175904999999997,1.9517287821428568,2.6627672020242854,2.4790357205972673,2.577219558236518,2.9310966343960705,3.2122291954146425,3.8347797735437132,4.180693199528409,4.248374448916124,4.296843398529,4.156127166545357,4.000355674488643,4.137502132274304,4.534704047070803,5.732065776391232,6.185471728841035,9.61886953131107,6.942718507060284,7.783305848177947,7.302347272086428,4.790016832307142,4.398930401684304,5.226417448045552,5.368458220714285,6.303503262417428,6.585888155937749,6.741829217547481,9.48459782597191,6.604198562634748,5.15131989036107,4.527572972848552,5.794552278698463,6.004466160182678,5.221104812076214,5.7142480532551065
Agropecuária,Solos manejados,Aplicação de resíduos orgânicos,Gado de corte,Animal,Diretas,Pecuária,Cerrado,Emissão,N2O (t),Brasília (DF),0.015443888421279995,0.017327216419919998,0.01943810074272,0.02180648301128,0.024465299009359995,0.02744748452072,0.030791963653440002,0.034543648839920005,0.038753440836879996,0.043475234563199995,0.04877190742423999,0.05471831347399999,0.06138631260431999,0.06886572968,0.06886572968,0.06886572968,0.1721643242,0.1721643242,0.1721643242,0.30989578355999997,0.30989578355999997,0.30989578355999997,0.30989578355999997,0.27546291872,0.3443286484,0.5164929725999999,0.6886572968,0.7919558913199999,0.65422443196,0.7230901616400001,0.9296873506799997,0.945927733388,0.9663434398639998,1.048006265768,1.1500847981479996,1.034395794784,0.9564285076319599,1.1081497535270801,1.28732568643536,1.22351328910668,1.1757464535489202,1.2933202112644,1.30366416921224,1.3152537811349194,1.3423060716146398,1.2751916556733196,1.22071722495888,2.302143114588679,2.308226403358919,3.2465115614096,2.07758513734288,2.3497738454365997,2.73839125640432,2.5424418974072798
Agropecuária,Solos manejados,Aplicação de resíduos orgânicos,Gado de corte,Animal,Indiretas (deposição atmosférica),Pecuária,Cerrado,Emissão,N2O (t),Brasília (DF),0.003088777684255999,0.003465443283983999,0.0038876201485439996,0.004361296602256,0.004893059801871999,0.005489496904143999,0.006158392730688,0.006908729767984001,0.007750688167376,0.008695046912640001,0.009754381484847998,0.010943662694799999,0.012277262520864002,0.013773145935999999,0.013773145935999999,0.013773145935999999,0.03443286484,0.03443286484,0.03443286484,0.061979156711999994,0.061979156711999994,0.061979156711999994,0.061979156711999994,0.055092583743999994,0.06886572968,0.10329859452000001,0.13773145936,0.158391178264,0.130844886392,0.14461803232799997,0.18593747013599998,0.18918554667759999,0.19326868797280003,0.2096012531536,0.23001695962959998,0.20687915895679995,0.19128570152639196,0.22162995070541597,0.25746513728707204,0.244702657821336,0.23514929070978396,0.25866404225288,0.260732833842448,0.26305075622698393,0.26846121432292797,0.25503833113466395,0.244143444991776,0.460428622917736,0.4616452806717839,0.6493023122819201,0.41551702746857594,0.46995476908732,0.547678251280864,0.508488379481456
Agropecuária,Solos manejados,Aplicação de resíduos orgânicos,Gado de corte,Animal,Indiretas (lixiviação/escorrimento superficial),Pecuária,Cerrado,Emissão,N2O (t),Brasília (DF),0.0034748748947879987,0.0038986236944819983,0.004373572667111999,0.004906458677537999,0.005504692277105997,0.006175684017161998,0.006928191822023999,0.007772320988982001,0.008719524188297998,0.009781927776719998,0.010973679170453995,0.012311620531649997,0.013811920335971999,0.015494789177999999,0.015494789177999999,0.015494789177999999,0.03873697294499999,0.03873697294499999,0.03873697294499999,0.06972655130099999,0.06972655130099999,0.06972655130099999,0.06972655130099999,0.061979156711999994,0.07747394588999998,0.11621091883499995,0.15494789177999996,0.17819007554699995,0.147200497191,0.162695286369,0.20917965390299995,0.2128337400123,0.21742727396939998,0.2358014097978,0.2587690795833,0.23273905382639992,0.21519641421719093,0.24933369454359297,0.28964827944795585,0.2752904900490029,0.2645429520485069,0.29099704753448996,0.29332443807275405,0.29593210075535686,0.3020188661132939,0.2869181225264969,0.27466137561574794,0.5179822007824529,0.5193509407557568,0.7304651013171599,0.4674566559021478,0.5286991152232349,0.6161380326909719,0.572049426916638
Agropecuária,Solos manejados,Aplicação de resíduos orgânicos,Gado de leite,Animal,Diretas,Pecuária,Cerrado,Emissão,N2O (t),Brasília (DF),1.3872063596048458,1.8666954908654576,2.3461196453398445,2.8259534360752205,3.3051515843366466,2.0686998440091053,2.181056007704508,2.3509985544621186,1.95022173702015,2.005822090485972,3.4944317876906457,4.1402784421557906,4.6229570860968,4.011514227399492,3.990396771876042,3.578989187191968,3.3348290251759556,3.5030002482394917,3.5028702946670407,3.931482602312694,7.024292874340434,6.989479442311608,7.492815054117161,6.576840123766901,9.732112862901465,10.092750976921733,8.757537346608334,8.631462605786261,8.56611290930888,7.046136374823019,7.203351946713318,7.281682554069679,7.742494013606353,10.649455548583445,12.431259294248408,6.96485509303535,6.12441070741549,5.537641123524879,1.4066888612607524,5.899832477988428,5.786376169576126,5.503943521648328,1.2577588030112579,6.873017978187504,6.6091757479141675,5.349137224134868,5.318236935330829,5.145650340094101,4.471757579631221,4.247647921314186,4.2375849333187166,4.322015237367093,4.234350099029009,1.6147048896694471
Agropecuária,Solos manejados,Aplicação de resíduos orgânicos,Gado de leite,Animal,Indiretas (deposição atmosférica),Pecuária,Cerrado,Emissão,N2O (t),Brasília (DF),0.27744127192096923,0.37333909817309163,0.4692239290679689,0.5651906872150442,0.6610303168673292,0.41373996880182123,0.43621120154090165,0.4701997108924237,0.3900443474040301,0.40116441809719444,0.6988863575381293,0.8280556884311583,0.9245914172193601,0.8023028454798984,0.7980793543752085,0.7157978374383936,0.6669658050351911,0.7006000496478983,0.7005740589334081,0.7862965204625388,1.4048585748680869,1.3978958884623218,1.4985630108234325,1.3153680247533805,1.946422572580293,2.0185501953843468,1.751507469321667,1.7262925211572522,1.7132225818617757,1.4092272749646038,1.4406703893426638,1.4563365108139361,1.5484988027212707,2.1298911097166884,2.4862518588496814,1.3929710186070703,1.2248821414830984,1.1075282247049758,0.28133777225215056,1.1799664955976856,1.1572752339152252,1.1007887043296654,0.25155176060225154,1.374603595637501,1.3218351495828338,1.0698274448269736,1.063647387066166,1.02913006801882,0.894351515926244,0.8495295842628371,0.8475169866637434,0.8644030474734187,0.846870019805802,0.32294097793388943
Agropecuária,Solos manejados,Aplicação de resíduos orgânicos,Gado de leite,Animal,Indiretas (lixiviação/escorrimento superficial),Pecuária,Cerrado,Emissão,N2O (t),Brasília (DF),0.3121214309110904,0.4200064854447279,0.5278769202014648,0.6358395231169245,0.7436591064757453,0.4654574649020487,0.4907376017335142,0.5289746747539765,0.4387998908295336,0.4513099703593437,0.7862471522303953,0.9315626494850529,1.04016534437178,0.9025907011648856,0.8978392736721091,0.8052725671181928,0.7503365306645899,0.7881750558538854,0.7881458163000842,0.8845835855203559,1.5804658967265972,1.5726328745201117,1.6858833871763612,1.479789027847553,2.189725394152829,2.27086896980739,1.9704459029868753,1.9420790863019088,1.927375404594497,1.5853806843351792,1.6207541880104968,1.6383785746656776,1.7420611530614292,2.3961274984312744,2.7970333412058914,1.5670923959329535,1.3779924091684852,1.2459692527930972,0.3165049937836693,1.3274623075473961,1.3019346381546282,1.2383872923708736,0.28299573067753286,1.5464290450921883,1.4870645432806875,1.2035558754303453,1.1966033104494365,1.1577713265211724,1.0061454554170244,0.9557207822956916,0.9534566099967113,0.972453428407596,0.9527287722815272,0.36330860017562555
Agropecuária,Solos manejados,Aplicação de resíduos orgânicos,Suínos,Animal,Diretas,Pecuária,Cerrado,Emissão,N2O (t),Brasília (DF),0.814647729422103,0.894237978868594,0.9737703460315236,1.0533605954780147,1.132949398419954,1.2669782545035082,1.3837860234854655,1.1868797263735733,1.1159562935441818,0.8213889840250556,1.8475601570207933,1.7393066585233343,1.845803684377237,1.6274824429626606,1.5011599534344284,1.975185393850718,1.9571710666689852,2.934737872879762,2.822179635519605,2.900354591531803,1.9830592958131,2.2051141346664425,2.4450377791427074,2.769948721016031,3.0568199091646036,3.328702520034332,5.367087157211046,7.0970833038296375,6.620330098782956,6.912857620441936,7.424400390182472,8.282825128660045,8.685748279881551,8.871277161430564,8.158681586081961,7.710876049067884,9.527869174977129,10.262274874234148,8.525152917703188,10.958833405986846,11.465079713306837,11.343971065335621,5.218362539604437,5.614002955144414,9.19252051673274,8.846021827758202,9.68449034071898,9.931318069746998,8.708906819889116,8.745856757274499,10.749739201446536,9.85215194826814,9.94138358216454,8.063392150165487
Agropecuária,Solos manejados,Aplicação de resíduos orgânicos,Suínos,Animal,Indiretas (deposição atmosférica),Pecuária,Cerrado,Emissão,N2O (t),Brasília (DF),0.16292954588442057,0.17884759577371875,0.19475406920630473,0.2106721190956029,0.22658987968399083,0.25339565090070165,0.27675720469709314,0.2373759452747147,0.22319125870883638,0.16427779680501112,0.3695120314041586,0.3478613317046669,0.3691607368754475,0.3254964885925321,0.30023199068688566,0.3950370787701436,0.3914342133337971,0.5869475745759526,0.5644359271039211,0.5800709183063607,0.39661185916262,0.4410228269332885,0.48900755582854144,0.5539897442032062,0.6113639818329208,0.6657405040068664,1.0734174314422094,1.419416660765927,1.3240660197565914,1.3825715240883873,1.4848800780364944,1.6565650257320095,1.7371496559763102,1.7742554322861128,1.6317363172163923,1.5421752098135766,1.9055738349954257,2.0524549748468295,1.7050305835406379,2.1917666811973695,2.2930159426613677,2.2687942130671246,1.0436725079208877,1.1228005910288832,1.8385041033465483,1.7692043655516403,1.9368980681437957,1.9862636139493999,1.7417813639778235,1.7491713514548999,2.149947840289307,1.9704303896536288,1.9882767164329085,1.6126784300330974
Agropecuária,Solos manejados,Aplicação de resíduos orgânicos,Suínos,Animal,Indiretas (lixiviação/escorrimento superficial),Pecuária,Cerrado,Emissão,N2O (t),Brasília (DF),0.18329573911997316,0.2012035452454336,0.21909832785709274,0.2370061339825533,0.2549136146444896,0.28507010726328935,0.3113518552842297,0.26704793843405394,0.2510901660474409,0.18481252140563748,0.4157010353296785,0.3913439981677501,0.4153058289848782,0.3661835496665986,0.3377609895227463,0.44441671361641155,0.44036349000052155,0.6603160213979464,0.634990417991911,0.6525797830946556,0.44618834155794745,0.4961506802999495,0.5501335003071091,0.623238462228607,0.6877844795620358,0.7489580670077247,1.2075946103724853,1.5968437433616682,1.4895742722261653,1.5553929645994355,1.6704900877910562,1.86363565394851,1.9542933629733485,1.9960373613218765,1.8357033568684415,1.7349471110402737,2.1437705643698535,2.3090118467026834,1.9181594064832175,2.4657375163470405,2.579642935494037,2.5523934897005143,1.1741315714109983,1.263150664907493,2.0683171162648666,1.9903549112455952,2.1790103266617704,2.2345465656930745,1.9595040344750507,1.9678177703867619,2.4186913203254705,2.216734188360332,2.2368113059870214,1.814263233787234
Agropecuária,Solos manejados,Aplicação de resíduos orgânicos,Torta de filtro,Subproduto,Diretas,Agricultura,Cerrado,Emissão,N2O (t),Brasília (DF),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Agropecuária,Solos manejados,Aplicação de resíduos orgânicos,Torta de filtro,Subproduto,Indiretas (deposição atmosférica),Agricultura,Cerrado,Emissão,N2O (t),Brasília (DF),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
